,Name,Rating,Genre,Release date,Runtime,Director,Url 
1790,Justice League: Crisis on Two Earths,74.0,"Action,Adventure,Animation,Science Fiction",02/23/2010,1h 15m,Dwayne McDuffie,https://www.themoviedb.org/movie/30061
1791,Priceless,72.0,"Drama,Romance,Crime",10/14/2016,1h 37m,Ben Smallbone,https://www.themoviedb.org/movie/393765
1792,Zombeavers,49.0,"Horror,Action,Comedy",03/20/2015,1h 25m,Jordan Rubin,https://www.themoviedb.org/movie/254474
1793,Stargate,70.0,"Action,Adventure,Science Fiction",10/28/1994,2h 1m,Roland Emmerich,https://www.themoviedb.org/movie/2164
1794,In Darkness,60.0,"Thriller,Mystery",05/25/2018,1h 40m,Anthony Byrne,https://www.themoviedb.org/movie/417643
1795,Ace,60.0,Comedy,04/16/1981,1h 30m,Castellano,https://www.themoviedb.org/movie/37765
1796,A Nightmare on Elm Street 3: Dream Warriors,66.0,"Horror,Thriller",02/27/1987,1h 36m,Wes Craven,https://www.themoviedb.org/movie/10072
1797,Stand by Me,79.0,"Crime,Drama",08/22/1986,1h 29m,Rob Reiner,https://www.themoviedb.org/movie/235
1798,Solitary Man,59.0,"Comedy,Drama,Romance",10/21/2009,1h 30m,Brian Koppelman,https://www.themoviedb.org/movie/36691
1799,South Park: Post COVID,74.0,"Animation,Comedy,TV Movie",11/25/2021,59m,Trey Parker,https://www.themoviedb.org/movie/874299
1800,Who Am I?,71.0,"Adventure,Action,Comedy,Thriller",01/17/1998,1h 48m,Jackie Chan,https://www.themoviedb.org/movie/8697
1801,Death on the Nile,71.0,Mystery,09/29/1978,2h 20m,John Guillermin,https://www.themoviedb.org/movie/4192
1802,V.C. Andrews' Pearl in the Mist,74.0,"TV Movie,Drama",03/21/2021,1h 30m,David Bercovici-Artieda,https://www.themoviedb.org/movie/788210
1803,The Stolen Princess,68.0,"Animation,Comedy,Adventure,Family",03/07/2018,1h 25m,Oleh Malamuzh,https://www.themoviedb.org/movie/463116
1804,Sex Is Zero,60.0,"Comedy,Drama",12/13/2002,1h 36m,JK Youn,https://www.themoviedb.org/movie/16318
1805,Anna and the Apocalypse,61.0,"Horror,Comedy,Fantasy",11/30/2018,1h 38m,John McPhail,https://www.themoviedb.org/movie/461928
1806,The Longest Day,76.0,War,10/04/1962,2h 58m,Cornelius Ryan,https://www.themoviedb.org/movie/9289
1807,Road Wars,37.0,"Science Fiction,Action",05/05/2015,1h 30m,Mark Atkins,https://www.themoviedb.org/movie/333545
1808,Force of Execution,49.0,"Action,Crime",12/31/2013,1h 38m,Keoni Waxman,https://www.themoviedb.org/movie/227359
1809,Towa no Quon 1: The Ephemeral Petals,64.0,"Action,Animation,Science Fiction,Fantasy",06/17/2011,48m,Umanosuke Iida,https://www.themoviedb.org/movie/179923
1810,The Usual Suspects,82.0,"Drama,Crime,Thriller",09/15/1995,1h 46m,Bryan Singer,https://www.themoviedb.org/movie/629
1811,Pokémon: Lucario and the Mystery of Mew,69.0,"Family,Adventure,Animation,Fantasy,Action,Science Fiction",07/16/2005,1h 43m,Kunihiko Yuyama,https://www.themoviedb.org/movie/34067
1812,Pig,67.0,"Drama,Thriller",07/16/2021,1h 31m,Michael Sarnoski,https://www.themoviedb.org/movie/635731
1813,One Piece: Clockwork Island Adventure,69.0,"Action,Animation,Adventure",03/03/2001,1h,Atsuji Shimizu,https://www.themoviedb.org/movie/23446
1814,Madly Madagascar,65.0,"Animation,Comedy,Family",01/29/2013,22m,David Soren,https://www.themoviedb.org/movie/161143
1815,Dangerous Lesson,50.0,,10/02/2020,1h 25m,Richard Kim,https://www.themoviedb.org/movie/750209
1816,Chip 'n Dale: Rescue Rangers,0.0,"Comedy,Animation,Family,Adventure,Fantasy",05/20/2022,1h 36m,Akiva Schaffer,https://www.themoviedb.org/movie/420821
1817,Casper's Scare School,52.0,"Adventure,Animation,Comedy,Family,Fantasy",10/20/2006,1h 18m,Mark Gravas,https://www.themoviedb.org/movie/31170
1818,Darkness Falls,55.0,"Thriller,Horror",01/24/2003,1h 26m,Jonathan Liebesman,https://www.themoviedb.org/movie/10727
1819,Like a Cat on a Highway,65.0,"Family,Comedy",12/28/2017,1h 38m,Riccardo Milani,https://www.themoviedb.org/movie/492282
1820,Eiffel,63.0,"Romance,Drama",10/13/2021,1h 48m,Martin Bourboulon,https://www.themoviedb.org/movie/655082
1821,The Benchwarmers,59.0,Comedy,04/07/2006,1h 20m,Allen Covert,https://www.themoviedb.org/movie/9957
1822,The Car: Road to Revenge,65.0,"Action,Horror,Thriller,Science Fiction",01/08/2019,1h 29m,G.J. Echternkamp,https://www.themoviedb.org/movie/573560
1823,Blue Velvet,77.0,"Drama,Crime,Mystery,Thriller",09/19/1986,2h,David Lynch,https://www.themoviedb.org/movie/793
1824,Beauty Salon: Special Service,67.0,"Romance,Drama",12/29/2016,1h 21m,Lee Ri-dan,https://www.themoviedb.org/movie/452251
1825,Under the Same Moon,77.0,Drama,03/20/2008,1h 46m,Patricia Riggen,https://www.themoviedb.org/movie/32579
1826,Peach Girl,70.0,"Romance,Comedy,Drama",05/20/2017,1h 56m,Kōji Shintoku,https://www.themoviedb.org/movie/438551
1827,Alien Abduction,57.0,"Horror,Science Fiction,Thriller",04/04/2014,1h 25m,Matty Beckerman,https://www.themoviedb.org/movie/258193
1828,The Dude in Me,81.0,"Fantasy,Comedy",01/09/2019,2h 2m,Kang Hyo-jin,https://www.themoviedb.org/movie/560527
1829,My Friend's Wife,63.0,Romance,12/03/2015,1h 20m,Tak Seung-oh,https://www.themoviedb.org/movie/372049
1830,Take Me Home Tonight,60.0,"Comedy,Drama,Romance",03/04/2011,1h 37m,Michael Dowse,https://www.themoviedb.org/movie/50725
1831,Crash,65.0,"Drama,Thriller",10/04/1996,1h 40m,David Cronenberg,https://www.themoviedb.org/movie/884
1832,Urban Legends: Final Cut,48.0,"Horror,Mystery,Thriller",09/22/2000,1h 37m,John Ottman,https://www.themoviedb.org/movie/12212
1833,TMNT,61.0,"Adventure,Animation,Comedy,Family",03/23/2007,1h 27m,Kevin Munroe,https://www.themoviedb.org/movie/1273
1834,Inuyashiki,76.0,"Action,Adventure,Science Fiction,Fantasy",04/20/2018,2h 7m,Shinsuke Sato,https://www.themoviedb.org/movie/447743
1835,Groundhog Day,76.0,"Romance,Fantasy,Drama,Comedy",02/11/1993,1h 41m,Harold Ramis,https://www.themoviedb.org/movie/137
1836,Confessions of a Teenage Drama Queen,56.0,Comedy,02/17/2004,1h 29m,Sara Sugarman,https://www.themoviedb.org/movie/11132
1837,Stepmom,71.0,"Drama,Romance,Comedy",12/25/1998,2h 4m,Gigi Levangie Grazer,https://www.themoviedb.org/movie/9441
1838,The Quest,61.0,"Action,Adventure",04/26/1996,1h 35m,Jean-Claude Van Damme,https://www.themoviedb.org/movie/9103
1839,Berserk: The Golden Age Arc I - The Egg of the King,74.0,"Action,Adventure,Fantasy,Animation",02/03/2012,1h 16m,Toshiyuki Kubooka,https://www.themoviedb.org/movie/113082
1840,Labor Day,69.0,Drama,01/30/2014,1h 51m,Jason Reitman,https://www.themoviedb.org/movie/130150
1841,It's Only the End of the World,72.0,Drama,11/13/2016,1h 36m,Xavier Dolan,https://www.themoviedb.org/movie/338189
1842,Cardcaptor Sakura: The Movie,77.0,"Fantasy,Animation,Adventure,Action,Drama",08/21/1999,1h 21m,Morio Asaka,https://www.themoviedb.org/movie/26945
1843,Inside: 'Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb',55.0,Documentary,05/05/2000,46m,David Naylor,https://www.themoviedb.org/movie/196738
1844,Blood of Redemption,48.0,"Drama,Action,Thriller,Crime",09/24/2013,1h 25m,Giorgio Serafini,https://www.themoviedb.org/movie/220820
1845,Near Dark,69.0,Horror,10/02/1987,1h 34m,Kathryn Bigelow,https://www.themoviedb.org/movie/11879
1846,Children of the Corn II: The Final Sacrifice,47.0,Horror,01/29/1992,1h 32m,Stephen King,https://www.themoviedb.org/movie/25748
1847,Bleat,53.0,"Drama,Mystery",05/06/2022,30m,Yorgos Lanthimos,https://www.themoviedb.org/movie/747225
1848,Takers,62.0,"Action,Crime,Drama,Thriller",08/26/2010,1h 47m,John Luessenhop,https://www.themoviedb.org/movie/22907
1849,Original Sin,61.0,Thriller,08/03/2001,1h 58m,Michael Cristofer,https://www.themoviedb.org/movie/2057
1850,Attraction,66.0,"Drama,Romance,Science Fiction,Adventure",01/26/2017,1h 57m,Fyodor Bondarchuk,https://www.themoviedb.org/movie/401513
1851,Megalodon,46.0,Action,02/01/2004,1h 30m,Pat Corbitt,https://www.themoviedb.org/movie/33645
1852,The Land Before Time: The Great Valley Adventure,63.0,"Animation,Adventure,Family",12/13/1994,1h 13m,Tony Geiss,https://www.themoviedb.org/movie/15997
1853,My Girlfriend's Boyfriend,58.0,Comedy,04/22/2010,1h 24m,Daryn Tufts,https://www.themoviedb.org/movie/46198
1854,The Legion,62.0,"Adventure,History,Action",05/08/2020,1h 36m,Jose Magan,https://www.themoviedb.org/movie/631939
1855,A Nightmare on Elm Street: The Dream Child,54.0,"Horror,Thriller",08/11/1989,1h 29m,Leslie Bohem,https://www.themoviedb.org/movie/10160
1856,Balto,73.0,"Family,Animation,Adventure",12/22/1995,1h 18m,Simon Wells,https://www.themoviedb.org/movie/21032
1857,Mr. Six,68.0,"Crime,Action,Drama",12/24/2015,2h 14m,Guan Hu,https://www.themoviedb.org/movie/357940
1858,Death Race 2050,42.0,"Action,Comedy,Science Fiction",01/17/2017,1h 33m,G.J. Echternkamp,https://www.themoviedb.org/movie/401544
1859,Save the Last Dance,66.0,"Drama,Family,Romance,Music",01/12/2001,1h 53m,Duane Adler,https://www.themoviedb.org/movie/9816
1860,Personal Shopper,59.0,"Drama,Mystery,Thriller",03/10/2017,1h 46m,Olivier Assayas,https://www.themoviedb.org/movie/340676
1861,Hulk vs. Thor,68.0,"Action,Animation,Fantasy,Science Fiction",01/27/2009,41m,Sam Liu,https://www.themoviedb.org/movie/101907
1862,Elephant,71.0,"Crime,Drama",11/14/2003,1h 21m,Gus Van Sant,https://www.themoviedb.org/movie/1807
1863,Terrified,66.0,Horror,05/03/2018,1h 28m,Demián Rugna,https://www.themoviedb.org/movie/489430
1864,Flight 7500,47.0,"Thriller,Horror,Mystery",10/03/2014,1h 19m,Takashi Shimizu,https://www.themoviedb.org/movie/82657
1865,Open Season 2,58.0,"Adventure,Animation,Comedy,Family",01/27/2009,1h 16m,Matthew O'Callaghan,https://www.themoviedb.org/movie/13690
1866,Bone Tomahawk,68.0,"Western,Horror",12/10/2015,2h 13m,S. Craig Zahler,https://www.themoviedb.org/movie/294963
1867,The NeverEnding Story II: The Next Chapter,57.0,"Drama,Family,Fantasy,Adventure",02/07/1991,1h 29m,George T. Miller,https://www.themoviedb.org/movie/34636
1868,Always Watching: A Marble Hornets Story,51.0,Horror,04/07/2015,1h 31m,James Moran,https://www.themoviedb.org/movie/329289
1869,Ronin,69.0,"Action,Thriller,Crime,Adventure",09/25/1998,2h 2m,J.D. Zeik,https://www.themoviedb.org/movie/8195
1870,Pokémon the Movie: Black - Victini and Reshiram,66.0,"Animation,Family,Adventure,Drama,Fantasy",07/16/2011,1h 36m,Kunihiko Yuyama,https://www.themoviedb.org/movie/115223
1871,They Live,73.0,"Science Fiction,Action",11/23/1988,1h 34m,John Carpenter,https://www.themoviedb.org/movie/8337
1872,4x4,64.0,Thriller,04/04/2019,1h 27m,Mariano Cohn,https://www.themoviedb.org/movie/575769
1873,Wolf Warrior 2,66.0,"War,Action,Drama",07/27/2017,2h 4m,Wu Jing,https://www.themoviedb.org/movie/452557
1874,Death Note Relight 2: L's Successors,72.0,"TV Movie,Thriller,Animation,Crime,Drama,Fantasy",10/07/2009,1h 40m,Tetsuro Araki,https://www.themoviedb.org/movie/68555
1875,"Diego, The Last Goodbye",60.0,Documentary,01/13/2022,1h 29m,Sebastián Alfie,https://www.themoviedb.org/movie/900887
1876,The Banana Splits Movie,69.0,"Comedy,Horror,Science Fiction,Thriller",09/04/2019,1h 30m,Danishka Esterhazy,https://www.themoviedb.org/movie/608654
1877,Rio Bravo,79.0,Western,03/17/1959,2h 21m,Howard Hawks,https://www.themoviedb.org/movie/301
1878,Sleep Tight,71.0,"Thriller,Horror",10/14/2011,1h 37m,Jaume Balagueró,https://www.themoviedb.org/movie/77495
1879,Universal Soldier,63.0,"Thriller,Action,Science Fiction,Crime",07/10/1992,1h 42m,Roland Emmerich,https://www.themoviedb.org/movie/9349
1880,L.O.R.D: Legend of Ravaging Dynasties,70.0,"Animation,Fantasy,Drama,Science Fiction",09/30/2016,1h 53m,Guo Jingming,https://www.themoviedb.org/movie/369552
1881,Godzilla: Planet of the Monsters,63.0,"Action,Adventure,Science Fiction,Animation",11/17/2017,1h 29m,Kobun Shizuno,https://www.themoviedb.org/movie/449574
1882,Gremlins 2: The New Batch,64.0,"Comedy,Horror,Fantasy",06/15/1990,1h 46m,Joe Dante,https://www.themoviedb.org/movie/928
1883,Este amor es de otro planeta,45.0,"Comedy,Romance",03/31/2021,1h 28m,Daniel Diosdado,https://www.themoviedb.org/movie/773660
1884,New Initial D the Movie - Legend 1: Awakening,82.0,"Animation,Action",08/24/2014,1h 2m,Masamitsu Hidaka,https://www.themoviedb.org/movie/271709
1885,A Most Violent Year,66.0,"Crime,Drama,Thriller",01/30/2015,2h 5m,J.C. Chandor,https://www.themoviedb.org/movie/241239
1886,Naked Lunch,70.0,"Crime,Drama",04/24/1992,1h 55m,David Cronenberg,https://www.themoviedb.org/movie/2742
1887,Rain Man,78.0,Drama,06/04/1990,2h 14m,Barry Morrow,https://www.themoviedb.org/movie/380
1888,The Prey,64.0,"Action,Crime,Thriller",04/12/2011,1h 42m,Eric Valette,https://www.themoviedb.org/movie/59118
1889,The Crush,65.0,"Drama,Thriller,Horror",04/02/1993,1h 29m,Alan Shapiro,https://www.themoviedb.org/movie/33408
1890,3 from Hell,58.0,Horror,10/24/2019,1h 55m,Rob Zombie,https://www.themoviedb.org/movie/489064
1891,Eden,67.0,"Thriller,Drama,Crime",03/11/2012,1h 38m,Megan Griffiths,https://www.themoviedb.org/movie/96599
1892,Cape Fear,72.0,"Thriller,Crime",11/15/1991,2h 8m,John D. MacDonald,https://www.themoviedb.org/movie/1598
1893,"Monster High: Frights, Camera, Action!",71.0,"Family,Animation,Fantasy",03/25/2014,1h 12m,Sylvain Blais,https://www.themoviedb.org/movie/260234
1894,Wishmaster 4: The Prophecy Fulfilled,46.0,"Horror,Fantasy",10/22/2002,1h 32m,Peter Atkins,https://www.themoviedb.org/movie/38157
1895,Widows,65.0,"Crime,Thriller",11/06/2018,2h 9m,Steve McQueen,https://www.themoviedb.org/movie/401469
1896,Gintama: The Movie: The Final Chapter: Be Forever Yorozuya,80.0,"Action,Comedy,Science Fiction,Animation",07/04/2013,1h 50m,Youichi Fujita,https://www.themoviedb.org/movie/245917
1897,Let Me Eat Your Pancreas,69.0,"Drama,Romance",07/28/2017,1h 55m,Shô Tsukikawa,https://www.themoviedb.org/movie/449132
1898,Wolf Warrior,62.0,"Action,War",04/02/2015,1h 30m,Wu Jing,https://www.themoviedb.org/movie/335462
1899,Stranger Things,83.0,Drama,06/11/2013,1h 17m,Eleanor Burke,https://www.themoviedb.org/movie/182026
1900,18 Year Old Virgin,39.0,Comedy,01/20/2009,1h 26m,Tamara Olson,https://www.themoviedb.org/movie/14912
1901,Lilya 4-ever,76.0,"Crime,Drama",08/23/2002,1h 49m,Lukas Moodysson,https://www.themoviedb.org/movie/12093
1902,"Men, Women & Children",65.0,"Drama,Comedy",10/17/2014,1h 56m,Jason Reitman,https://www.themoviedb.org/movie/243684
1903,The Dukes of Hazzard: The Beginning,63.0,"Action,Adventure,Comedy,TV Movie",03/13/2007,1h 35m,Robert Berlinger,https://www.themoviedb.org/movie/19580
1904,Junior,51.0,"Comedy,Family,Romance",11/22/1994,1h 49m,Ivan Reitman,https://www.themoviedb.org/movie/6280
1905,Last Tango in Paris,70.0,"Drama,Romance",12/15/1972,2h 9m,Bernardo Bertolucci,https://www.themoviedb.org/movie/1643
1906,Doraemon: Nobita and the Galaxy Super-express,78.0,"Animation,Science Fiction,Action",03/02/1996,1h 37m,Tsutomu Shibayama,https://www.themoviedb.org/movie/106164
1907,Evolution,60.0,"Comedy,Science Fiction,Action",06/08/2001,1h 41m,Ivan Reitman,https://www.themoviedb.org/movie/9397
1908,Ken Park,59.0,Drama,08/31/2002,1h 37m,Larry Clark,https://www.themoviedb.org/movie/7090
1909,Babe: Pig in the City,55.0,"Adventure,Comedy,Drama,Family,Fantasy",12/10/1998,1h 32m,George Miller,https://www.themoviedb.org/movie/9447
1910,Jazz Fest: A New Orleans Story,0.0,"Documentary,Music",05/13/2022,1h 34m,Frank Marshall,https://www.themoviedb.org/movie/934332
1911,Minions: Puppy,73.0,"Animation,Family,Comedy,Science Fiction",12/10/2013,5m,Yarrow Cheney,https://www.themoviedb.org/movie/229407
1912,I Am Dragon,72.0,"Fantasy,Romance",12/03/2015,1h 50m,Indar Dzhendubaev,https://www.themoviedb.org/movie/370964
1913,Beasts Clawing at Straws,72.0,"Mystery,Thriller,Crime,Comedy,Drama",02/19/2020,1h 48m,Kim Yong-hoon,https://www.themoviedb.org/movie/571648
1914,Another,60.0,"Horror,Thriller,Mystery",08/04/2012,1h 49m,Takeshi Furusawa,https://www.themoviedb.org/movie/129743
1915,Tamayura: Graduation Photo Part 1 - Kizashi,62.0,"Drama,Animation",04/04/2015,52m,Junichi Sato,https://www.themoviedb.org/movie/342126
1916,Van Wilder: Freshman Year,54.0,Comedy,06/02/2009,1h 40m,Harvey Glazer,https://www.themoviedb.org/movie/19824
1917,Infinite Storm,61.0,"Drama,Thriller",03/25/2022,1h 37m,Małgorzata Szumowska,https://www.themoviedb.org/movie/811631
1918,Cobain: Montage of Heck,78.0,"Documentary,Music",04/24/2015,2h 12m,Brett Morgen,https://www.themoviedb.org/movie/319075
1919,X-Men: First Class 35mm Special,62.0,,05/27/2011,30m,Tim Postins,https://www.themoviedb.org/movie/691677
1920,Wolf Girl and Black Prince,66.0,Romance,05/28/2016,1h 56m,Ryuichi Hiroki,https://www.themoviedb.org/movie/375533
1921,Inside Man: Most Wanted,67.0,"Action,Thriller",09/24/2019,1h 46m,M.J. Bassett,https://www.themoviedb.org/movie/619278
1922,Mad Money,65.0,"Action,Comedy,Crime",01/17/2008,1h 44m,Callie Khouri,https://www.themoviedb.org/movie/12085
1923,40 Years of Rocky: The Birth of a Classic,76.0,Documentary,06/09/2020,1h,Derek Wayne Johnson,https://www.themoviedb.org/movie/421057
1924,Look Away,66.0,"Horror,Thriller,Fantasy",10/12/2018,1h 43m,Assaf Bernstein,https://www.themoviedb.org/movie/526051
1925,Mortal Kombat: Rebirth,67.0,"Action,Fantasy",06/08/2010,8m,Kevin Tancharoen,https://www.themoviedb.org/movie/40170
1926,Imagine Me & You,76.0,"Drama,Comedy,Romance",02/01/2005,1h 33m,Ol Parker,https://www.themoviedb.org/movie/1544
1927,Four Brothers,67.0,"Action,Crime",08/11/2005,1h 49m,John Singleton,https://www.themoviedb.org/movie/8292
1928,16 Wishes,63.0,"Fantasy,Drama,Family",10/02/2010,1h 30m,Peter DeLuise,https://www.themoviedb.org/movie/40205
1929,The Death of the Incredible Hulk,50.0,"Action,Drama,Science Fiction,TV Movie",08/23/1991,1h 35m,Bill Bixby,https://www.themoviedb.org/movie/19593
1930,Single Mother by Choice,75.0,"Comedy,Drama",11/02/2021,1h 22m,Dan Levy Dagerman,https://www.themoviedb.org/movie/893204
1931,The Pagemaster,64.0,"Family,Fantasy,Science Fiction,Animation",11/23/1994,1h 20m,Joe Johnston,https://www.themoviedb.org/movie/15139
1932,The Farm,52.0,Horror,04/19/2019,1h 20m,Hans Stjernswärd,https://www.themoviedb.org/movie/517764
1933,The Hurricane,74.0,Drama,12/29/1999,2h 26m,Norman Jewison,https://www.themoviedb.org/movie/10400
1934,Misery,77.0,"Drama,Thriller",11/30/1990,1h 47m,Rob Reiner,https://www.themoviedb.org/movie/1700
1935,Soul Plane,53.0,"Romance,Comedy",05/28/2004,1h 26m,Jessy Terrero,https://www.themoviedb.org/movie/12657
1936,Assimilate,65.0,"Horror,Thriller,Science Fiction",05/24/2019,1h 33m,John Murlowski,https://www.themoviedb.org/movie/528985
1937,Cashback,70.0,"Drama,Comedy,Romance",04/20/2007,1h 42m,Sean Ellis,https://www.themoviedb.org/movie/12225
1938,Double Rope Torture,20.0,,01/15/1985,1h 14m,Ikuo Sekimoto,https://www.themoviedb.org/movie/185698
1939,Hellbound: Hellraiser II,64.0,Horror,12/23/1988,1h 37m,Tony Randel,https://www.themoviedb.org/movie/9064
1940,Hollow Man,59.0,"Action,Science Fiction,Thriller",11/24/2000,1h 52m,Andrew W. Marlowe,https://www.themoviedb.org/movie/9383
1941,Milf,45.0,Comedy,10/17/2010,1h 28m,Scott Wheeler,https://www.themoviedb.org/movie/47407
1942,Pokémon 4Ever: Celebi - Voice of the Forest,64.0,"Adventure,Fantasy,Animation,Science Fiction,Family",07/06/2001,1h 15m,Kunihiko Yuyama,https://www.themoviedb.org/movie/12600
1943,The Big Trip,72.0,"Animation,Comedy,Adventure,Family",04/27/2019,1h 24m,Vasiliy Rovenskiy,https://www.themoviedb.org/movie/533715
1944,Bingo,50.0,"Action,Adventure,Comedy,Family",08/09/1991,1h 30m,Matthew Robbins,https://www.themoviedb.org/movie/16790
1945,Close to the Horizon,80.0,"Drama,Romance",10/10/2019,1h 57m,Tim Trachte,https://www.themoviedb.org/movie/594634
1946,National Lampoon's Christmas Vacation,72.0,Comedy,12/01/1989,1h 37m,Jeremiah S. Chechik,https://www.themoviedb.org/movie/5825
1947,Barbershop,63.0,"Comedy,Drama",08/06/2002,1h 42m,Tim Story,https://www.themoviedb.org/movie/10611
1948,Red Dawn,63.0,"Action,Thriller,War,Drama",08/10/1984,1h 54m,John Milius,https://www.themoviedb.org/movie/1880
